"VBIS Classification","2021-06-16",,,,"Brick Equipment Classes",,,,,,
"Level 1","Level 2","Level 3","Level 4",,,,,,,,
"Safety Equipment","Respiratory Protection","Half face",,"SA-RP-HF",,,,,,,
"Safety Equipment","Respiratory Protection","Full Face",,"SA-RP-FF",,,,,,,
"Safety Equipment","Rescue Equipment",,,"SA-RE",,,,,,,
"Safety Equipment","Rescue Equipment","Tripod",,"SA-RE-Tr",,,,,,,
"Safety Equipment","Risk Management",,,"SA-RM",,,,,,,
"Safety Equipment","Risk Management","Log Books",,"SA-RM-LB",,,,,,,
"Safety Equipment","Risk Management","MSDS",,"SA-RM-Ms",,,,,,,
"Safety Equipment","Risk Management","SWMS",,"SA-RM-Sw",,,,,,,
"Safety Equipment","Risk Management","Licenses",,"SA-RM-Li",,,,,,,
"Safety Equipment","Risk Management","Inductions",,"SA-RM-In",,,,,,,
"Safety Equipment","Risk Management","Procedural Standards",,"SA-RM-PS",,,,,,,
"Safety Equipment","Risk Management","Risk Analysis",,"SA-RM-RA",,,,,,,
"Safety Equipment","Road Safety Signage",,,"SA-RSS",,,,,,,
"Safety Equipment","Safety Signage",,,"SA-SS",,,,,,,
"Safety Equipment","Traffic Control ",,,"SA-TCon",,,,,,,
"Safety Equipment","Traffic Control ","Traffic Cones",,"SA-TCon-TC",,,,,,,
"Safety Equipment","Traffic Control ","Plastic Bollards",,"SA-TCon-PB",,,,,,,
"Safety Equipment","Traffic Calming",,,"SA-TC",,,,,,,
"Safety Equipment","Traffic Calming","Speed Bump",,"SA-TC-SB",,,,,,,
"Safety Equipment","Traffic Calming","Speed Table",,"SA-TC-ST",,,,,,,
"Safety Equipment","Traffic Calming","Speed Cushion",,"SA-TC-SC",,,,,,,
"Safety Equipment","Traffic Calming","Road Spike",,"SA-TC-RS",,,,,,,
"Safety Equipment","Traffic Mirrors",,,"SA-TM",,,,,,,
"Safety Equipment","Vehicle Safety",,,"SA-VS",,,,,,,
"Safety Equipment","Vehicle Warning",,,"SA-VWa",,,,,,,
"Safety Equipment","Visual Warning",,,"SA-VW",,,,,,,
"Safety Equipment","Visual Warning","Reflective Tape",,"SA-VW-RT",,,,,,,
"Safety Equipment","Visual Warning","Wet Floor Sign",,"SA-VW-WFS",,,,,,,
"Safety Equipment","Visual Warning","Cleaning in progress",,"SA-VW-CIP",,,,,,,
"Safety Equipment","Welding",,,"SA-We",,,,,,,
"Safety Equipment","Welding","Safety Glasses",,"SA-We-SG",,,,,,,
"Safety Equipment","Welding","Welding Helmet",,"SA-We-WHe",,,,,,,
"Safety Equipment","Welding","Welders Hood",,"SA-We-WH",,,,,,,
"Safety Equipment","Welding","Welders Apron",,"SA-We-WA",,,,,,,
"Safety Equipment","Welding","Welding respirator",,"SA-We-WR",,,,,,,
"Safety Equipment","Welding","Welding Gloves",,"SA-We-WG",,,,,,,
"Safety Equipment","Workwear",,,"SA-Wo",,,,,,,
"Safety Equipment","Workwear","Jackets",,"SA-Wo-Ja",,,,,,,
"Safety Equipment","Workwear","Rainwear",,"SA-Wo-Ra",,,,,,,
"Safety Equipment","Workwear","Shirts",,"SA-Wo-Sh",,,,,,,
"Safety Equipment","Workwear","Pants",,"SA-Wo-Pa",,,,,,,
"Safety Equipment","Documents",,,"SA-Doc",,,,,,,
"Safety Equipment","Documents","Advice Note",,"SA-Doc-AN",,,,,,,
"Safety Equipment","Documents","Brief",,"SA-Doc-Br",,,,,,,
"Safety Equipment","Documents","Brief","Client","SA-Doc-Br-Cl",,,,,,,
"Safety Equipment","Documents","Brief","Return","SA-Doc-Br-Re",,,,,,,
"Safety Equipment","Documents","Calculations",,"SA-Doc-Calc",,,,,,,
"Safety Equipment","Documents","Certification",,"SA-Doc-Ce",,,,,,,
"Safety Equipment","Documents","Contract",,"SA-Doc-Co",,,,,,,
"Safety Equipment","Documents","Contract","Conditions","SA-Doc-Co-Co",,,,,,,
"Safety Equipment","Documents","Contract","Sub-contract","SA-Doc-Co-SC",,,,,,,
"Safety Equipment","Documents","Contract","Statement of Work","SA-Doc-Co-SOW",,,,,,,
"Safety Equipment","Documents","Contract","Return Brief","SA-Doc-Co-RB",,,,,,,
"Safety Equipment","Documents","Contract","Expression of Interest","SA-Doc-Co-EOI",,,,,,,
"Safety Equipment","Documents","Contract","Tender Submission","SA-Doc-Co-TS",,,,,,,
"Safety Equipment","Documents","Contract","Letter of Offer","SA-Doc-Co-LOO",,,,,,,
"Safety Equipment","Documents","Contract","Letter of Intent","SA-Doc-Co-LOI",,,,,,,
"Safety Equipment","Documents","Contract","Attachment","SA-Doc-Co-At",,,,,,,
"Safety Equipment","Documents","Contract","Addendum","SA-Doc-Co-Ad",,,,,,,
"Safety Equipment","Documents","Contract","Novation","SA-Doc-Co-No",,,,,,,
"Safety Equipment","Documents","Contract","Variation","SA-Doc-Co-Va",,,,,,,
"Safety Equipment","Documents","Drawing",,"SA-Doc-Dr",,,,,,,
"Safety Equipment","Documents","Drawing","Cover Sheet","SA-Doc-Dr-CS",,,,,,,
"Safety Equipment","Documents","Drawing","Legend","SA-Doc-Dr-Le",,,,,,,
"Safety Equipment","Documents","Drawing","Plan","SA-Doc-Dr-Pl",,,,,,,
"Safety Equipment","Documents","Drawing","Elevations","SA-Doc-Dr-El",,,,,,,
"Safety Equipment","Documents","Drawing","Details","SA-Doc-Dr-De",,,,,,,
"Safety Equipment","Documents","Drawing","Schematic","SA-Doc-Dr-Sc",,,,,,,
"Safety Equipment","Documents","Letter",,"SA-Doc-Le",,,,,,,
"Safety Equipment","Documents","Management System",,"SA-Doc-MS",,,,,,,
"Safety Equipment","Documents","Management System","Plan","SA-Doc-MS-Pl",,,,,,,
"Safety Equipment","Documents","Management System","Policy","SA-Doc-MS-Po",,,,,,,
"Safety Equipment","Documents","Management System","Procedure","SA-Doc-MS-Pr",,,,,,,
"Safety Equipment","Documents","Management System","Guideline","SA-Doc-MS-Gu",,,,,,,
"Safety Equipment","Documents","Management System","Work Instruction","SA-Doc-MS-WI",,,,,,,
"Safety Equipment","Documents","Management System","Form","SA-Doc-MS-Fo",,,,,,,
"Safety Equipment","Documents","Management System","Template","SA-Doc-MS-Te",,,,,,,
"Safety Equipment","Documents","Management System","Register","SA-Doc-MS-Reg",,,,,,,
"Safety Equipment","Documents","Manual",,"SA-Doc-Man",,,,,,,
"Safety Equipment","Documents","Manual","Manufacturer","SA-Doc-Man-Ma",,,,,,,
"Safety Equipment","Documents","Manual","O&M Manual","SA-Doc-Man-OM",,,,,,,
"Safety Equipment","Documents","Maintenance",,"SA-Doc-Ma",,,,,,,
"Safety Equipment","Documents","Maintenance","Certificate","SA-Doc-Ma-Ce",,,,,,,
"Safety Equipment","Documents","Maintenance","Corrective Action Record","SA-Doc-Ma-CAR",,,,,,,
"Safety Equipment","Documents","Maintenance","Inspection Report","SA-Doc-Ma-IR",,,,,,,
"Safety Equipment","Documents","Maintenance","Operating Procedure","SA-Doc-Ma-OP",,,,,,,
"Safety Equipment","Documents","Maintenance","Preventative Maintenance Record","SA-Doc-Ma-PMR",,,,,,,
"Safety Equipment","Documents","Maintenance","Repair Recommendation","SA-Doc-Ma-RR",,,,,,,
"Safety Equipment","Documents","Maintenance","Switching Procedure","SA-Doc-Ma-SP",,,,,,,
"Safety Equipment","Documents","Media",,"SA-Doc-Me",,,,,,,
"Safety Equipment","Documents","Media","Audio","SA-Doc-Me-Au",,,,,,,
"Safety Equipment","Documents","Media","Image","SA-Doc-Me-Im",,,,,,,
"Safety Equipment","Documents","Media","Movie","SA-Doc-Me-Mo",,,,,,,
"Safety Equipment","Documents","Model",,"SA-Doc-Mo",,,,,,,
"Safety Equipment","Documents","Model","Source File","SA-Doc-Mo-SF",,,,,,,
"Safety Equipment","Documents","Model","Federated File","SA-Doc-Mo-FF",,,,,,,
"Safety Equipment","Documents","Model","Point Cloud Scan","SA-Doc-Mo-PCS",,,,,,,
"Safety Equipment","Documents","OH&S",,"SA-Doc-OHS",,,,,,,
"Safety Equipment","Documents","OH&S","Guideline","SA-Doc-OHS-Gu",,,,,,,
"Safety Equipment","Documents","OH&S","Hazard Register","SA-Doc-OHS-HReg",,,,,,,
"Safety Equipment","Documents","OH&S","Management System","SA-Doc-OHS-MS",,,,,,,
"Safety Equipment","Documents","OH&S","Plan","SA-Doc-OHS-Pl",,,,,,,
"Safety Equipment","Documents","OH&S","Policy","SA-Doc-OHS-Po",,,,,,,
"Safety Equipment","Documents","OH&S","Procedure","SA-Doc-OHS-Pr",,,,,,,
"Safety Equipment","Documents","OH&S","Risk Analysis","SA-Doc-OHS-RA",,,,,,,
"Safety Equipment","Documents","OH&S","Risk Register","SA-Doc-OHS-RReg",,,,,,,
"Safety Equipment","Documents","OH&S","Safe Work Instruction","SA-Doc-OHS-SWI",,,,,,,
"Safety Equipment","Documents","OH&S","Safety Data Sheet","SA-Doc-OHS-SDS",,,,,,,
"Safety Equipment","Documents","OH&S","Safety Plan","SA-Doc-OHS-SP",,,,,,,
"Safety Equipment","Documents","Programme",,"SA-Doc-Pr",,,,,,,
"Safety Equipment","Documents","Register",,"SA-Doc-Reg",,,,,,,
"Safety Equipment","Documents","Register","Assets","SA-Doc-Reg-As",,,,,,,
"Safety Equipment","Documents","Register","Documents","SA-Doc-Reg-Doc",,,,,,,
"Safety Equipment","Documents","Register","Equipment","SA-Doc-Reg-Eq",,,,,,,
"Safety Equipment","Documents","Report",,"SA-Doc-Re",,,,,,,
"Safety Equipment","Documents","Schedule",,"SA-Doc-Sc",,,,,,,
"Safety Equipment","Documents","Software",,"SA-Doc-So",,,,,,,
"Safety Equipment","Documents","Software","Operating System","SA-Doc-So-OS",,,,,,,
"Safety Equipment","Documents","Software","Firmware","SA-Doc-So-Fi",,,,,,,
"Safety Equipment","Documents","Software","Application","SA-Doc-So-Ap",,,,,,,
"Safety Equipment","Documents","Specification",,"SA-Doc-Spec",,,,,,,
"Safety Equipment","Documents","Technical Literature",,"SA-Doc-TL",,,,,,,
"Safety Equipment","Documents","Template",,"SA-Doc-Te",,,,,,,
"Safety Equipment","Documents","Template","Document","SA-Doc-Te-Doc",,,,,,,
"Safety Equipment","Documents","Template","Drawing","SA-Doc-Te-Dr",,,,,,,
"Safety Equipment","Documents","Template","Model","SA-Doc-Te-Mo",,,,,,,
"Safety Equipment","Documents","Template","Presentation","SA-Doc-Te-Pr",,,,,,,
"Safety Equipment","Documents","Template","Spreadsheet","SA-Doc-Te-Sp",,,,,,,
"Safety Equipment","Documents","Test Results",,"SA-Doc-TR",,,,,,,
"Safety Equipment","Documents","Warranty",,"SA-Doc-Wa",,,,,,,
"Safety Equipment","Documents","Warranty","Certificate","SA-Doc-Wa-Ce",,,,,,,
"Safety Equipment","Documents","Warranty","Claim","SA-Doc-Wa-Cl",,,,,,,
"Safety Equipment","Documents","Warranty","Terms Conditions","SA-Doc-Wa-TC",,,,,,,
"Safety Equipment","Documents","Warranty","Warranty Record","SA-Doc-Wa-WR",,,,,,,
"Security",,,,"SE","brick: Security Equipment",,,,,,
"Security","Access Control",,,"SE-ACon","brick: Access Control Equipment",,,,,,
"Security","Access Control","Head end",,"SE-ACon-HE","brick: Access Control Equipment",,,,,,
"Security","Access Control","Controller",,"SE-ACon-Con","brick: Access Control Equipment",,,,,,
"Security","Access Control","Controller","Door","SE-ACon-Con-Do","brick: Access Control Equipment",,,,,,
"Security","Access Control","Controller","Input Module","SE-ACon-Con-IM","brick: Access Control Equipment",,,,,,
"Security","Access Control","Controller","Output Module","SE-ACon-Con-OM","brick: Access Control Equipment",,,,,,
"Security","Access Control","Controller","Mixed Input Output","SE-ACon-Con-MIO","brick: Access Control Equipment",,,,,,
"Security","Access Control","Break glass",,"SE-ACon-BG","brick: Access Control Equipment",,,,,,
"Security","Access Control","Electric strike",,"SE-ACon-ES","brick: Access Control Equipment",,,,,,
"Security","Access Control","Magnetic Lock",,"SE-ACon-ML","brick: Access Control Equipment",,,,,,
"Security","Access Control","Mortice Lock",,"SE-ACon-MoL","brick: Access Control Equipment",,,,,,
"Security","Access Control","Drop Bolt",,"SE-ACon-DB","brick: Access Control Equipment",,,,,,
"Security","Access Control","V Lock",,"SE-ACon-VL","brick: Access Control Equipment",,,,,,
"Security","Access Control","Door monitoring",,"SE-ACon-DM","brick: Access Control Equipment",,,,,,
"Security","Access Control","Door monitoring","Contact Tounge Sense","SE-ACon-DM-CTS","brick: Access Control Equipment",,,,,,
"Security","Access Control","Door monitoring","Reed Switch","SE-ACon-DM-RSw","brick: Access Control Equipment",,,,,,
"Security","Access Control","Door Closer",,"SE-ACon-DC","brick: Access Control Equipment",,,,,,
"Security","Access Control","Door Closer","Surface Mounted","SE-ACon-DC-SM","brick: Access Control Equipment",,,,,,
"Security","Access Control","Door Closer","Concealed  Frame","SE-ACon-DC-CoFr","brick: Access Control Equipment",,,,,,
"Security","Access Control","Door Closer","Concealed  Door","SE-ACon-DC-CoDo","brick: Access Control Equipment",,,,,,
"Security","Access Control","Door Closer","Concealed  Floor","SE-ACon-DC-CoFl","brick: Access Control Equipment",,,,,,
"Security","Access Control","Door Closer","Electromagnetic","SE-ACon-DC-El","brick: Access Control Equipment",,,,,,
"Security","Access Control","Revolving Door Operator",,"SE-ACon-RDO","brick: Access Control Equipment",,,,,,
"Security","Access Control","Sliding Door Operator",,"SE-ACon-SDO","brick: Access Control Equipment",,,,,,
"Security","Access Control","Swing  Door Operator",,"SE-ACon-SwDoOp","brick: Access Control Equipment",,,,,,
"Security","Access Control","Swing  Door Operator","Surface Mounted","SE-ACon-SwDoOp-SM","brick: Access Control Equipment",,,,,,
"Security","Access Control","Swing  Door Operator","Concealed  Floor","SE-ACon-SwDoOp-CoFl","brick: Access Control Equipment",,,,,,
"Security","Access Control","Gate control",,"SE-ACon-GCon","brick: Access Control Equipment",,,,,,
"Security","Access Control","Roller door control",,"SE-ACon-RDCon","brick: Access Control Equipment",,,,,,
"Security","Access Control","Boomgate",,"SE-ACon-Bo","brick: Access Control Equipment",,,,,,
"Security","Access Control","Inductive Detection Loop",,"SE-ACon-IDL","brick: Access Control Equipment",,,,,,
"Security","Access Control","Interface Equipment",,"SE-ACon-IE","brick: Access Control Equipment",,,,,,
"Security","Access Control","Interface Equipment","Fire Trip Relay","SE-ACon-IE-FTR","brick: Access Control Equipment",,,,,,
"Security","Access Control","PIR",,"SE-ACon-PIR","brick: Access Control Equipment",,,,,,
"Security","Access Control","Push Button",,"SE-ACon-PB","brick: Access Control Equipment",,,,,,
"Security","Access Control","Keypad",,"SE-ACon-Ke","brick: Access Control Equipment",,,,,,
"Security","Access Control","Cards / FOBS",,"SE-ACon-Ca","brick: Access Control Equipment",,,,,,
"Security","Access Control","Card Reader",,"SE-ACon-CR","brick: Access Reader",,,,,,
"Security","Access Control","Card Reader","Standard","SE-ACon-CR-St","brick: Access Reader",,,,,,
"Security","Access Control","Card Reader","Standard with Bluetooth/NFC","SE-ACon-CR-SBT","brick: Access Reader",,,,,,
"Security","Access Control","Card Reader","Keypad","SE-ACon-CR-Ke","brick: Access Reader",,,,,,
"Security","Access Control","Card Reader","Keypad with Bluetooth/NFC","SE-ACon-CR-KBT","brick: Access Reader",,,,,,
"Security","Access Control","Card Reader","Magnetic Stripe","SE-ACon-CR-MS","brick: Access Reader",,,,,,
"Security","Access Control","Card Reader","Magnetic Stripe with Bluetooth/NFC","SE-ACon-CR-MSBT","brick: Access Reader",,,,,,
"Security","Access Control","Card Reader","Magnetic Stripe and Keypad","SE-ACon-CR-MSK","brick: Access Reader",,,,,,
"Security","Access Control","Card Reader","Magnetic Stripe and Keypad with Bluetooth/NFC","SE-ACon-CR-MSKBT","brick: Access Reader",,,,,,
"Security","Access Control","Card Reader","Long Range","SE-ACon-CR-LR","brick: Access Reader",,,,,,
"Security","Access Control","Card Reader","Long Range with Bluetooth/NFC","SE-ACon-CR-LRBT","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader",,"SE-ACon-BCR","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Fingerprint","SE-ACon-BCR-Fi","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Fingerprint with Bluetooth/NFC","SE-ACon-BCR-FBT","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Fingerprint and Keypad","SE-ACon-BCR-FK","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Fingerprint and Keypad with Bluetooth/NFC","SE-ACon-BCR-FKBT","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Palm","SE-ACon-BCR-Pa","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Palm and Keypad ","SE-ACon-BCR-PK","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Palm and Keypad with Bluetooth/NFC","SE-ACon-BCR-PKBT","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Iris","SE-ACon-BCR-Ir","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Iris and Keypad ","SE-ACon-BCR-IK","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Retinal","SE-ACon-BCR-Re","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Retinal and Keypad ","SE-ACon-BCR-RK","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Facial","SE-ACon-BCR-FR","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Facial and Fingerprint","SE-ACon-BCR-FRF","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Facial and Keypad ","SE-ACon-BCR-FRK","brick: Access Reader",,,,,,
"Security","Access Control","Biometric Card Reader","Facial, Fingerprint and Keypad","SE-ACon-BCR-FRFK","brick: Access Reader",,,,,,
"Security","Access Control","Speed Style (Gate)",,"SE-ACon-SS","brick: Access Control Equipment",,,,,,
"Security","Access Control","Turn Style (Gate)",,"SE-ACon-TS","brick: Access Control Equipment",,,,,,
"Security","Active Equipment",,,"SE-AE","brick: Security Equipment",,,,,,
"Security","Active Equipment","Router",,"SE-AE-Ro","brick: Security Equipment",,,,,,
"Security","Active Equipment","Switch",,"SE-AE-Sw","brick: Security Equipment",,,,,,
"Security","Active Equipment","Switch","Standard","SE-AE-Sw-St","brick: Security Equipment",,,,,,
"Security","Active Equipment","Switch","Power Over Ethernet","SE-AE-Sw-POE","brick: Security Equipment",,,,,,
"Security","Active Equipment","Modem",,"SE-AE-Mo","brick: Security Equipment",,,,,,
"Security","Active Equipment","Server",,"SE-AE-Se","brick: Security Equipment",,,,,,
"Security","Active Equipment","Server","Rack","SE-AE-Se-Ra","brick: Security Equipment",,,,,,
"Security","Active Equipment","Server","Tower","SE-AE-Se-To","brick: Security Equipment",,,,,,
"Security","Active Equipment","Workstation",,"SE-AE-Wo","brick: Security Equipment",,,,,,
"Security","Active Equipment","Workstation","Rack","SE-AE-Wo-Ra","brick: Security Equipment",,,,,,
"Security","Active Equipment","Workstation","Desktop","SE-AE-Wo-De","brick: Security Equipment",,,,,,
"Security","Active Equipment","Printer",,"SE-AE-Pr","brick: Security Equipment",,,,,,
"Security","Active Equipment","Printer","Inkjet","SE-AE-Pr-In","brick: Security Equipment",,,,,,
"Security","Active Equipment","Printer","Laser","SE-AE-Pr-La","brick: Security Equipment",,,,,,
"Security","Biometric Verification",,,"SE-BV","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Facial",,"SE-BV-Fa","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Facial","Standard","SE-BV-Fa-St","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Facial","Keypad","SE-BV-Fa-Ke","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Fingerprint",,"SE-BV-Fi","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Fingerprint","Standard","SE-BV-Fi-St","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Fingerprint","Keypad","SE-BV-Fi-Ke","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Iris",,"SE-BV-Ir","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Iris","Standard","SE-BV-Ir-St","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Iris","Keypad","SE-BV-Ir-Ke","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Retina",,"SE-BV-Re","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Retina","Standard","SE-BV-Re-St","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Retina","Keypad","SE-BV-Re-Ke","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Palm",,"SE-BV-Pa","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Palm","Standard","SE-BV-Pa-St","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Palm","Keypad","SE-BV-Pa-Ke","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Voice",,"SE-BV-Vo","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Voice","Standard","SE-BV-Vo-St","brick: Security Equipment",,,,,,
"Security","Biometric Verification","Voice","Keypad","SE-BV-Vo-Ke","brick: Security Equipment",,,,,,
"Security","CCTV",,,"SE-CCTV","brick: Video Surveillance Equipment",,,,,,
"Security","CCTV","Camera",,"SE-CCTV-Ca","brick: Surveillance Camera",,,,,,
"Security","CCTV","Camera","Full Body","SE-CCTV-Ca-FB","brick: Surveillance Camera",,,,,,
"Security","CCTV","Camera","Dome","SE-CCTV-Ca-Do","brick: Surveillance Camera",,,,,,
"Security","CCTV","Camera","Bullet","SE-CCTV-Ca-Bu","brick: Surveillance Camera",,,,,,
"Security","CCTV","Camera","C- Mount (Lens)","SE-CCTV-Ca-CM","brick: Surveillance Camera",,,,,,
"Security","CCTV","Camera","360 Degree","SE-CCTV-Ca-360D","brick: Surveillance Camera",,,,,,
"Security","CCTV","Camera","180 Degree","SE-CCTV-Ca-180D","brick: Surveillance Camera",,,,,,
"Security","CCTV","Camera","Day/ Night (Infra Red)","SE-CCTV-Ca-DN","brick: Surveillance Camera",,,,,,
"Security","CCTV","Camera","Pan Tilt Zoom","SE-CCTV-Ca-PTZ","brick: Surveillance Camera",,,,,,
"Security","CCTV","Camera","Infrared/Night Vision (IR Illuminator)","SE-CCTV-Ca-IR","brick: Surveillance Camera",,,,,,
"Security","CCTV","Camera","Wireless ","SE-CCTV-Ca-Wi","brick: Surveillance Camera",,,,,,
"Security","CCTV","Recorder",,"SE-CCTV-Re","brick: Video Surveillance Equipment",,,,,,
